TAXID,GENUSNAME,SPECIESNAME,STRAIN,DBNAME,FILEPATH,chromosome_count,avg_length_chromosomes,max_length_chromosomes,min_length_chromosomes,contig_count,avg_length_contig,max_length_contig,min_length_contig,mtDNA_count,avg_length_mtDNA,max_length_mtDNA,min_length_mtDNA,plasmid_count,avg_length_plasmids,max_length_plasmids,min_length_plasmids
1126212,macrophomina,"phaseolina ms6","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Macph1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1506,32922,1159781,203,0,0,0,0,0,0,0,0
35725,macrophomina,phaseolina,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Macpha1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,184,295687,3688952,1716,0,0,0,0,0,0,0,0
242507,magnaporthe,"oryzae 70-15","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Maggr1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,30,1415478,4518317,6407,0,0,0,0,0,0,0,0
644358,magnaporthiopsis,"poae atcc 64411","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Magpo1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425265,malassezia,"globosa cbs 7966","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Malassezia_globosa.masked.fasta
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230383,malassezia,"sympodialis atcc 42132","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Malsy1_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,65,119673,826549,545,0,0,0,0,0,0,0,0
1072389,marssonina,"brunnea f. sp. 'multigermtubi' mb_m1","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Marbr1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,89,592034,5259482,1026,0,0,0,0,0,0,0,0
1328755,marasmius,fiardii,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Marfi1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1124,53644,2431754,1021,0,0,0,0,0,0,0,0
1896173,mariannaea,"sp. pmi_226","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/MarPMI226_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,35,1224380,5612030,2558,0,0,0,0,0,0,0,0
61414,martensiomyces,pterosporus,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Marpt1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,529,37992,325328,1039,0,0,0,0,0,0,0,0
1395130,massarina,"eburnea cbs 473.64","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Maseb1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,233,166447,2784518,1046,0,0,0,0,0,0,0,0
100035,massariosphaeria,phaeospora,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Masph1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,57,749210,3018725,3158,0,0,0,0,0,0,0,0
1280837,meira,miltonrushii,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Meimi1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,32,550962,5030624,1104,0,0,0,0,0,0,0,0
242475,melampsora,allii-populina,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Melap1finSC_191_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,3637,93628,1304315,907,0,0,0,0,0,0,0,0
1095630,meliniomyces,"bicolor e","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Melbi2_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,206,406220,6603297,1021,0,0,0,0,0,0,0,0
84746,melanotaenium,endogenum,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Melen1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,87,223455,1598113,1210,0,0,0,0,0,0,0,0
5261,melampsora,lini,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Melli1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203908,melampsora,larici-populina,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Mellp2_3_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,493,17367,456533,1030,0,0,0,0,0,0,0,0
100047,melanomma,pulvis-pyrius,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Melpu1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1754,24479,285358,1022,0,0,0,0,0,0,0,0
1155946,melanconium,"sp. 1 nrrl 54901","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Melsp1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,100,596862,5531479,1024,0,0,0,0,0,0,0,0
2038071,melanospora,tiffanyae,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Melti1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,420,68489,622597,1023,0,0,0,0,0,0,0,0
371115,melanops,tulasnei,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Meltu1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,24,1235355,5445918,15634,0,0,0,0,0,0,0,0
313359,hyaloscypha,variabilis,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Melva1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,93,612622,2957336,1327,0,0,0,0,0,0,0,0
1323573,meredithblackwellia,eburnea,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Mereb1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,52,598506,4016634,1432,0,0,0,0,0,0,0,0
655827,metarhizium,"acridum cqma 102","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Metac1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,241,165911,1862957,1029,0,0,0,0,0,0,0,0
869754,metschnikowia,"bicuspidata var. bicuspidata nrrl yb-4993","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Metbi1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,48,341130,5498734,2082,0,0,0,0,0,0,0,0
27322,metschnikowia,bicuspidata,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Metbi_SCcomb_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,478,23240,657322,509,0,0,0,0,0,0,0,0
178747,metschnikowia,fructicola,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Metfru2_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,8430,2946,230253,207,0,0,0,0,0,0,0,0
655844,metarhizium,"robertsii arsef 23","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Metro1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,90,469452,7515354,1286,0,0,0,0,0,0,0,0
294746,meyerozyma,"guilliermondii atcc 6260","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Meygui1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,9,1193033,2122850,443540,0,0,0,0,0,0,0,0
196109,microdochium,bolleyi,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Micbo1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,173,227681,4390210,1060,0,0,0,0,0,0,0,0
554155,microsporum,"canis cbs 113480","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Micca1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,16,1472909,3885054,8089,0,0,0,0,0,0,0,0
683840,microbotryum,"lychnidis-dioicae p1a1 lamole","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Micld1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1231,21537,880319,508,0,0,0,0,0,0,0,0
703497,microthyrium,microscopicum,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Micmi1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,58,649139,4609974,1076,0,0,0,0,0,0,0,0
36921,microascus,trigonosporus,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Mictr1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,13,2816478,5613661,2225,0,0,0,0,0,0,0,0
1682393,microdochium,trichocladiopsis,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Mictri1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,26,1922292,6344817,27803,0,0,0,0,0,0,0,0
683840,microbotryum,"lychnidis-dioicae p1a1 lamole","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Micvi1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1231,21537,880319,508,0,0,0,0,0,0,0,0
34349,mixia,osmundae,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Mixos1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,156,89147,2371754,206,0,0,0,0,0,0,0,0
1391700,moesziomyces,"aphidis dsm 70725","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Moeaph1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,42,416383,2414880,1132,0,0,0,0,0,0,0,0
1284197,dactylellina,"haptotyla cbs 200.50","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Monha1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1279,31350,950854,203,0,0,0,0,0,0,0,0
1954213,moniliella,"sp. mca 3643","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Monili2_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,60,438164,1488808,5736,0,0,0,0,0,0,0,0
554373,moniliophthora,"perniciosa fa553","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Monpe1_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,11721,1460,24388,204,0,0,0,0,0,0,0,0
1149898,monascus,"purpureus nrrl 1596","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Monpu1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,296,80317,392040,1031,0,0,0,0,0,0,0,0
1155947,monascus,"ruber nrrl 1597","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Monru1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,320,79043,508617,1053,0,0,0,0,0,0,0,0
1174673,morchella,importuna,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Morco1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,540,90557,1476303,1020,0,0,0,0,0,0,0,0
310910,mortierella,elongata,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Morel2_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,473,106923,1548096,1019,0,0,0,0,0,0,0,0
310910,mortierella,elongata,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Morel_U14_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,79,653617,4224389,3721,0,0,0,0,0,0,0,0
1174673,morchella,importuna,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Morimp1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,338,146446,2018559,1056,0,0,0,0,0,0,0,0
101098,gamsiella,multidivaricata,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Mormul1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,217,176047,1119629,1114,0,0,0,0,0,0,0,0
1174678,morchella,snyderi,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Morsny1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,81,685790,3680019,6047,0,0,0,0,0,0,0,0
1069443,mortierella,"verticillata nrrl 6337","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Morve1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,55,771758,5147427,5415,0,0,0,0,0,0,0,0
29902,mrakia,frigida,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Mrafri1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,118,242036,1391636,1128,0,0,0,0,0,0,0,0
36080,mucor,circinelloides,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Mucor_circinelloides_v2_masked_scaffolds.fasta
",0,0,0,0,26,1435247,6171254,2653,0,0,0,0,0,0,0,0
376703,multifurca,ochricompacta,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Muloch1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,772,71863,2346681,1160,0,0,0,0,0,0,0,0
288524,mutinus,elegans,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Mutel1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1095,48887,1443111,1021,0,0,0,0,0,0,0,0
1940295,mycena,"sp. cbhhk59/15","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Myc59_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1786,100962,3270880,1302,0,0,0,0,0,0,0,0
64632,mycotypha,africana,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Mycafr1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,40,740410,3879520,5057,0,0,0,0,0,0,0,0
1033008,mycena,albidolilacea,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Mycalb1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,188,683651,5014548,2209,0,0,0,0,0,0,0,0
1745969,mycena,alexandri,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Mycale1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,953,140814,1847555,1227,0,0,0,0,0,0,0,0
380012,mycena,amicta,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Mycami1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,401,205969,3204701,1061,0,0,0,0,0,0,0,0
1033014,mycena,belliae,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Mycbel1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,265,216035,1689463,1814,0,0,0,0,0,0,0,0
220801,mycena,crocata,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Myccro1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,325,293328,2926953,3116,0,0,0,0,0,0,0,0
230806,mycena,epipterygia,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Mycepi1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,199,604724,4646472,3074,0,0,0,0,0,0,0,0
858877,mycena,filopes,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Mycfil1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,277,410117,4153117,5977,0,0,0,0,0,0,0,0
1033242,mycena,floridula,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Mycflo1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,249,482830,5548229,2466,0,0,0,0,0,0,0,0
1314675,mycena,"galopus atcc 62051","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Mycgal1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1364,157170,3698679,1337,0,0,0,0,0,0,0,0
230807,mycena,haematopus,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Mychae1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1062,59983,1091593,1389,0,0,0,0,0,0,0,0
1149786,thermothelomyces,heterothallica,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Myche1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,37,969267,5286454,1166,0,0,0,0,0,0,0,0
1149848,thermothelomyces,"heterothallica cbs 202.75","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Mychet1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,87,413182,3662926,1160,0,0,0,0,0,0,0,0
1873960,pseudocercospora,fijiensis,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Mycosphaerella_fijiensis_v2.allmasked
",0,0,0,0,56,1350366,12117853,3156,0,0,0,0,0,0,0,0
1047171,zymoseptoria,tritici,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Mycosphaerella_graminicola.allmasked
",21,1907742,6210573,481548,0,0,0,0,0,0,0,0,0,0,0,0
1045383,mycena,rebaudengoi,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Mycreb1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,760,291726,4627986,1446,0,0,0,0,0,0,0,0
1033263,mycena,rosella,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Mycros1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1705,77033,2526023,1272,0,0,0,0,0,0,0,0
230804,mycena,capillaripes,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Mycrub1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,118,1030599,9611483,8720,0,0,0,0,0,0,0,0
230812,mycena,sanguinolenta,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Mycsan1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,198,591195,5018635,4265,0,0,0,0,0,0,0,0
1033281,mycena,vitilis,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Mycvit1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,397,213751,1464630,1259,0,0,0,0,0,0,0,0
147570,myriangium,duriaei,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Myrdu1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,16,1631726,4313863,651573,0,0,0,0,0,0,0,0
110576,myrothecium,inundatum,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Myrin1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,62,641401,5596732,1286,0,0,0,0,0,0,0,0
574789,mytilinidion,resinicola,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Mytre1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,73,656841,3503279,1133,0,0,0,0,0,0,0,0
857566,nadsonia,"fulvescens var. elongata dsm 6958","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Nadfu1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,20,701041,2529911,1179,0,0,0,0,0,0,0,0
1397326,classicula,"fluitans atcc 64713","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Naifl1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1417,37699,832967,1024,0,0,0,0,0,0,0,0
51660,nakaseomyces,bacillisporus,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Nakbac1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,36,277208,1239596,2095,0,0,0,0,0,0,0,0
51657,nakaseomyces,delphensis,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Nakdel1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,28,395914,1355659,1556,0,0,0,0,0,0,0,0
112072,naohidea,sebacea,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Naose1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,124,167120,2046240,1025,0,0,0,0,0,0,0,0
660122,[nectria],"haematococca mpvi 77-13-4","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Necha2_masked_scaffolds.fasta
",0,0,0,0,209,250249,5035779,883,0,0,0,0,0,0,0,0
881290,nematocida,"parisii ertm1","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Nempa1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,65,63523,968203,517,0,0,0,0,0,0,0,0
78410,neonectria,ditissima,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Neodi1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,677,68496,697563,514,0,0,0,0,0,0,0,0
331117,aspergillus,"fischeri nrrl 181","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Neofi1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48691,neolecta,irregularis,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Neoirr1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,7101,2084,133661,135,0,0,0,0,0,0,0,0
1314782,neolentinus,"lepideus hhb14362 ss-1","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Neole1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,331,109825,1558714,1036,0,0,0,0,0,0,0,0
1287680,neofusicoccum,"parvum ucrnp2","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Neopa1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1297,33218,487722,205,0,0,0,0,0,0,0,0
1754190,neocallimastix,californiae,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Neosp1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1819,107636,1863863,391,0,0,0,0,0,0,0,0
367110,neurospora,"crassa or74a","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Neucr2_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,20,2092831,9994871,4851,0,0,0,0,0,0,0,0
5141,neurospora,crassa,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Neucr4830_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,93,404138,4717326,1561,0,0,0,0,0,0,0,0
5141,neurospora,crassa,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Neucr_trp3_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,358,114504,1073937,1052,0,0,0,0,0,0,0,0
588809,neurospora,hispaniola,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Neuhi1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,23,1799488,6666765,8518,0,0,0,0,0,0,0,0
510953,neurospora,"discreta fgsc 8579","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Neurospora_discreta.allmasked
",0,0,0,0,176,216176,4941909,2625,0,0,0,0,0,0,0,0
510952,neurospora,"tetrasperma fgsc 2509","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Neurospora_tetrasperma_mata.allmasked
",0,0,0,0,307,129996,9654572,356,0,0,0,0,0,0,0,0
267680,niesslia,exilis,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Nieex1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,34,1055474,4150541,1231,0,0,0,0,0,0,0,0
578460,nosema,"ceranae brl01","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Nosce1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052685,obba,rivulosa,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Obbri1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,712,48487,731847,1030,0,0,0,0,0,0,0,0
110081,obelidium,mucronatum,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Obemuc1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,905,55430,1131838,1156,0,0,0,0,0,0,0,0
871575,ogataea,"parapolymorpha dl-1","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Ogapa1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,7,1066307,1536575,969420,0,0,0,0,0,0,0,0
913774,oidiodendron,"maius zn","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Oidma1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,100,473527,6738612,2138,0,0,0,0,0,0,0,0
1026881,oliveonia,pauxilla,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Olipa1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,919,52675,1785838,1309,0,0,0,0,0,0,0,0
1128401,omphalotus,"olearius vt 653.13","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Ompol1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,868,32817,963319,1016,0,0,0,0,0,0,0,0
1496296,onnia,scaura,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Onnsc1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,834,45116,621836,1025,0,0,0,0,0,0,0,0
1469910,ophiobolus,disseminans,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Ophdi1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,72,587198,3250899,1297,0,0,0,0,0,0,0,0
1224258,ophiostoma,"novo-ulmi subsp. novo-ulmi h327","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Ophnu1_AssemblyScaffolds_Repeatmasked.fasta
",8,3708943,7037046,2797628,0,0,0,0,0,0,0,0,0,0,0,0
38032,ophiostoma,piliferum,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Ophpi1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262450,ophiostoma,"piceae uamh 11346","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Ophpic1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117330,pecoramyces,ruminatium,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Orpsp1_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139077,mucidula,mucida,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Oudmuc1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1386,45176,2185311,1076,0,0,0,0,0,0,0,0
669874,pachysolen,"tannophilus nrrl y-2460","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Pacta1_2_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,198,64892,2564755,365,0,0,0,0,0,0,0,0
264951,byssochlamys,spectabilis,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Paevar1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,86,355050,5044682,1805,0,0,0,0,0,0,0,0
330517,panaeolus,papilionaceus,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Panpap1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,79,653358,3485193,1911,0,0,0,0,0,0,0,0
48022,panus,rudis,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Panru1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,682,54071,720759,1021,0,0,0,0,0,0,0,0
5636,panellus,stipticus,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Panst_KUC8834_1_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1562,34524,598430,1017,0,0,0,0,0,0,0,0
5636,panellus,stipticus,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Panst_LUM_1_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,379,153007,2218211,4355,0,0,0,0,0,0,0,0
482561,paracoccidioides,"brasiliensis pb03","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Parbr1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502780,paracoccidioides,"brasiliensis pb18","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Parbra1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,57,532950,3987779,2766,0,0,0,0,0,0,0,0
