TAXID,GENUSNAME,SPECIESNAME,STRAIN,DBNAME,FILEPATH,chromosome_count,avg_length_chromosomes,max_length_chromosomes,min_length_chromosomes,contig_count,avg_length_contig,max_length_contig,min_length_contig,mtDNA_count,avg_length_mtDNA,max_length_mtDNA,min_length_mtDNA,plasmid_count,avg_length_plasmids,max_length_plasmids,min_length_plasmids
367775,cryptococcus,"gattii wm276","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Cryptococcus_gattii_wm276.ASM18594v1.dna.toplevel.fa
",14,1285049,2270845,531440,0,0,0,0,0,0,0,0,0,0,0,0
214684,cryptococcus,"neoformans var. neoformans jec21","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Cryptococcus_neoformans.ASM9104v1.dna.toplevel.fa
",14,1328146,2338876,801133,0,0,0,0,0,0,0,0,0,0,0,0
235443,cryptococcus,"neoformans var. grubii h99","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Cryptococcus_neoformans_var_grubii_h99.CNA3.dna.toplevel.fa
",14,1303390,2329691,769357,0,0,0,0,1,25335,25335,25335,0,0,0,0
283643,cryptococcus,"neoformans var. neoformans b-3501a","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Cryptococcus_neoformans_var_neoformans_b_3501a.ASM14938v1.dna.toplevel.fa
",14,1374857,2335358,820138,0,0,0,0,0,0,0,0,0,0,0,0
879819,cutaneotrichosporon,oleaginosum,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Cutaneotrichosporon_oleaginosus.Triol1.dna.toplevel.fa
",0,0,0,0,180,112028,657419,1063,0,0,0,0,0,0,0,0
36022,cyberlindnera,fabianii,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Cyberlindnera_fabianii.ASM198330v1.dna.toplevel.fa
",0,0,0,0,25,495456,2121902,9313,0,0,0,0,0,0,0,0
4903,cyberlindnera,jadinii,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Cyberlindnera_jadinii.cj1.dna.toplevel.fa
",0,0,0,0,7,1662339,2492603,1286776,0,0,0,0,0,0,0,0
983966,cyberlindnera,"jadinii nrrl y-1542","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Cyberlindnera_jadinii_nrrl_y_1542.Cybja1.dna.toplevel.fa
",0,0,0,0,76,174136,1952997,1036,0,0,0,0,0,0,0,0
1314674,cylindrobasidium,"torrendii fp15055 ss-10","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Cylindrobasidium_torrendii_fp15055_ss_10.Cylto1.dna.toplevel.fa
",0,0,0,0,1149,27937,536411,1017,0,0,0,0,0,0,0,0
1220924,cyphellophora,"europaea cbs 101466","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Cyphellophora_europaea_cbs_101466.Phia_euro_CBS_101466_V1.dna.toplevel.fa
",0,0,0,0,19,1539926,3823915,5854,0,0,0,0,0,0,0,0
1858805,dacryopinax,primogenitus,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Dacryopinax_primogenitus.Dacryopinax_sp._DJM_731_SSP1_v1.0.dna.toplevel.fa
",0,0,0,0,99,302961,2149686,2046,0,0,0,0,0,0,0,0
1284197,dactylellina,"haptotyla cbs 200.50","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Dactylellina_haptotyla_cbs_200_50.MHA_v2.dna.toplevel.fa
",0,0,0,0,1279,31423,953086,206,0,0,0,0,0,0,0,0
1314783,daedalea,"quercina l-15889","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Daedalea_quercina_l_15889.Daequ1.dna.toplevel.fa
",0,0,0,0,357,93224,1390150,1064,0,0,0,0,0,0,0,0
58627,debaryomyces,fabryi,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Debaryomyces_fabryi.debFab1.0.dna.toplevel.fa
",0,0,0,0,540,22029,234786,523,0,0,0,0,0,0,0,0
284592,debaryomyces,"hansenii cbs767","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Debaryomyces_hansenii_cbs767.ASM644v2.dna.toplevel.fa
",5,1890238,2344191,1366891,2,816534,1633068,1633068,0,0,0,0,0,0,0,0
1214573,diaporthe,ampelina,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Diaporthe_ampelina.UCDDA912v1.0.dna.toplevel.fa
",0,0,0,0,2383,20191,881520,218,0,0,0,0,0,0,0,0
158607,diaporthe,helianthi,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Diaporthe_helianthi.ASM170239v1.dna.toplevel.fa
",0,0,0,0,13382,3532,55204,509,0,0,0,0,0,0,0,0
732165,dichomitus,"squalens lyad-421 ss1","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Dichomitus_squalens_lyad_421_ss1.Dichomitus_squalens_v1.0.dna.toplevel.fa
",0,0,0,0,542,80182,3467804,2036,0,0,0,0,0,0,0,0
236234,diplodia,corticola,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Diplodia_corticola.ASM188384v1.dna.toplevel.fa
",0,0,0,0,181,196504,2125733,2057,0,0,0,0,0,0,0,0
420778,diplodia,seriata,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Diplodia_seriata_gca_001975905.Dipser_v1.dna.toplevel.fa
",0,0,0,0,115,329468,4959225,1069,0,0,0,0,0,0,0,0
420778,diplodia,seriata,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Diplodia_seriata.UCDDS831v0.1.dna.toplevel.fa
",0,0,0,0,694,54379,998367,311,0,0,0,0,0,0,0,0
675120,dothistroma,"septosporum nze10","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Dothistroma_septosporum.GCA_000340195.1.dna.toplevel.fa
",0,0,0,0,20,1535531,5196791,2995,0,0,0,0,0,0,0,0
98403,drechmeria,coniospora,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Drechmeria_coniospora.ASM162519v1.dna.toplevel.fa
",3,11013074,12751271,9913736,25,13427,101969,3961,0,0,0,0,0,0,0,0
1043628,drechslerella,"stenobrocha 248","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Drechslerella_stenobrocha_248.DREv1.dna.toplevel.fa
",0,0,0,0,100,215254,1035698,2448,0,0,0,0,0,0,0,0
1003232,edhazardia,"aedis usnm 41457","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Edhazardia_aedis_usnm_41457.Edha_aedis_V4b.dna.toplevel.fa
",0,0,0,0,1429,36531,1694936,509,0,0,0,0,0,0,0,0
1447872,emergomyces,"pasteurianus ep9510","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Emergomyces_pasteuriana_ep9510.Emmo_past_UAMH9510_V1.dna.toplevel.fa
",0,0,0,0,1643,20055,272374,1019,0,0,0,0,0,0,0,0
1247875,emmonsia,"crescens uamh 3008","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Emmonsia_crescens_uamh_3008.ASM100828v1.dna.toplevel.fa
",0,0,0,0,1734,17998,394619,176,0,0,0,0,0,0,0,0
1246674,emmonsia,"parva uamh 139","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Emmonsia_parva_uamh_139.ASM101475v1.dna.toplevel.fa
",0,0,0,0,3706,8496,269708,157,0,0,0,0,0,0,0,0
1658172,emmonsia,"sp. cac-2015a","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Emmonsia_sp_cac_2015a.Emmo_afri_EA111.dna.toplevel.fa
",0,0,0,0,4444,6796,81064,1019,0,0,0,0,0,0,0,0
1355160,encephalitozoon,"cuniculi ecuniii-l","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Encephalitozoon_cuniculi_ecuniii_l.ECIIIL.dna.toplevel.fa
",0,0,0,0,15,155088,254111,40929,0,0,0,0,0,0,0,0
284813,encephalitozoon,"cuniculi gb-m1","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Encephalitozoon_cuniculi_gb_m1.ASM9122v1.dna.toplevel.fa
",0,0,0,0,11,212860,271968,200717,0,0,0,0,0,0,0,0
907965,encephalitozoon,"hellem atcc 50504","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Encephalitozoon_hellem_atcc_50504.ASM27781v3.dna.toplevel.fa
",10,205114,244880,164278,2,85219,170438,170438,0,0,0,0,0,0,0,0
876142,encephalitozoon,"intestinalis atcc 50506","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Encephalitozoon_intestinalis_atcc_50506.ASM14646v1.dna.toplevel.fa
",11,183060,238805,163005,0,0,0,0,0,0,0,0,0,0,0,0
1178016,encephalitozoon,"romaleae sj-2008","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Encephalitozoon_romaleae_sj_2008.ASM28003v2.dna.toplevel.fa
",10,198975,235414,148594,3,55928,98486,69300,0,0,0,0,0,0,0,0
1263415,endocarpon,"pusillum z07020","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Endocarpon_pusillum_z07020.EPUS.dna.toplevel.fa
",0,0,0,0,908,41572,816489,2042,0,0,0,0,0,0,0,0
481877,enterocytozoon,"bieneusi h348","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Enterocytozoon_bieneusi_h348.ASM20948v1.dna.toplevel.fa
",0,0,0,0,1743,2251,133833,93,0,0,0,0,0,0,0,0
646526,enterocytozoon,hepatopenaei,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Enterocytozoon_hepatopenaei.ASM208167v1.dna.toplevel.fa
",0,0,0,0,62,53344,244873,473,0,0,0,0,0,0,0,0
1081671,enterospora,canceri,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Enterospora_canceri.ASM208791v1.dna.toplevel.fa
",0,0,0,0,537,5859,135592,612,0,0,0,0,0,0,0,0
931890,eremothecium,"cymbalariae dbvpg#7215","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Eremothecium_cymbalariae_dbvpg_7215.ASM23536v1.dna.toplevel.fa
",8,1114771,1628620,975266,0,0,0,0,0,0,0,0,0,0,0,0
1034331,eremothecium,"gossypii fdag1","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Eremothecium_gossypii_fdag1.ASM96883v1.dna.toplevel.fa
",7,1061646,1867751,704866,0,0,0,0,1,23889,23889,23889,0,0,0,0
45286,eremothecium,sinecaudum,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Eremothecium_sinecaudum.ASM154855v1.dna.toplevel.fa
",7,1137112,2096268,927861,0,0,0,0,1,26676,26676,26676,0,0,0,0
52586,erysiphe,necator,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Erysiphe_necator.ASM79871v1.dna.toplevel.fa
",0,0,0,0,5935,8994,191719,519,0,0,0,0,0,0,0,0
150374,escovopsis,weberi,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Escovopsis_weberi.ASM127849v1.dna.toplevel.fa
",0,0,0,0,29,953523,5812586,2108,0,0,0,0,0,0,0,0
1287681,eutypa,"lata ucrel1","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Eutypa_lata_ucrel1.UCREL1V03.dna.toplevel.fa
",0,0,0,0,2334,23524,268556,216,0,0,0,0,0,0,0,0
1314781,exidia,"glandulosa hhb12029","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Exidia_glandulosa_hhb12029.Exigl1.dna.toplevel.fa
",0,0,0,0,1723,46119,1697562,1030,0,0,0,0,0,0,0,0
1182545,exophiala,"aquamarina cbs 119918","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Exophiala_aquamarina_cbs_119918.Exop_aqua_CBS_119918_V1.dna.toplevel.fa
",0,0,0,0,151,279859,5455041,1032,0,0,0,0,0,0,0,0
858893,exophiala,"dermatitidis nih/ut8656","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Exophiala_dermatitidis_nih_ut8656.Exop_derm_V1.dna.toplevel.fa
",0,0,0,0,10,2678321,4316003,258831,1,26438,26438,26438,0,0,0,0
212818,exophiala,mesophila,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Exophiala_mesophila.Exop_meso_CBS40295_V1.dna.toplevel.fa
",0,0,0,0,9,3296579,6239481,238822,0,0,0,0,0,0,0,0
215243,exophiala,oligosperma,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Exophiala_oligosperma.Exop_olig_CBS72588_V1.dna.toplevel.fa
",0,0,0,0,143,271751,4545388,1213,0,0,0,0,0,0,0,0
1016849,exophiala,sideris,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Exophiala_sideris.Exop_side_CBS121828_V1.dna.toplevel.fa
",0,0,0,0,5,5997220,10107235,4579206,0,0,0,0,0,0,0,0
91928,exophiala,spinifera,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Exophiala_spinifera.Exop_spin_CBS89968_V1.dna.toplevel.fa
",0,0,0,0,28,1194995,6286584,1164,0,0,0,0,0,0,0,0
348802,exophiala,xenobiotica,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Exophiala_xenobiotica.Exop_xeno_CBS118157_V1.dna.toplevel.fa
",0,0,0,0,15,2128542,5646841,1110,0,0,0,0,0,0,0,0
599839,fibroporia,radiculosa,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fibroporia_radiculosa.ASM31352v1.dna.toplevel.fa
",0,0,0,0,861,33505,352745,3055,0,0,0,0,0,0,0,0
436010,fibularhizoctonia,"sp. cbs 109695","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fibulorhizoctonia_sp_cbs_109695.Fibsp1.dna.toplevel.fa
",0,0,0,0,1914,50524,1783733,1018,0,0,0,0,0,0,0,0
1128425,fistulina,"hepatica atcc 64428","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fistulina_hepatica_atcc_64428.Fishe1.dna.toplevel.fa
",0,0,0,0,588,58522,1579063,1027,0,0,0,0,0,0,0,0
694068,fomitiporia,"mediterranea mf3/22","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fomitiporia_mediterranea_mf3_22.Fomme1.dna.toplevel.fa
",0,0,0,0,1412,45615,9758241,2035,0,0,0,0,0,0,0,0
743788,fomitopsis,"pinicola fp-58527 ss1","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fomitopsis_pinicola_fp_58527_ss1.Fompi3.dna.toplevel.fa
",0,0,0,0,504,83942,1401241,1023,0,0,0,0,0,0,0,0
1367422,fonsecaea,erecta,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fonsecaea_erecta.ASM165198v1.dna.toplevel.fa
",0,0,0,0,57,619683,4973754,5160,0,0,0,0,0,0,0,0
254056,fonsecaea,monophora,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fonsecaea_monophora.ASM164247v1.dna.toplevel.fa
",0,0,0,0,324,110542,1160693,1242,0,0,0,0,0,0,0,0
979981,fonsecaea,multimorphosa,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fonsecaea_multimorphosa.ASM164698v1.dna.toplevel.fa
",0,0,0,0,163,208264,1064505,1148,0,0,0,0,0,0,0,0
1442371,fonsecaea,"multimorphosa cbs 102226","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fonsecaea_multimorphosa_cbs_102226.Fons_mult_CBS_102226_V1.dna.toplevel.fa
",0,0,0,0,67,507515,2564683,1827,0,0,0,0,0,0,0,0
856822,fonsecaea,nubica,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fonsecaea_nubica.ASM164696v1.dna.toplevel.fa
",0,0,0,0,258,133138,1212680,1034,0,0,0,0,0,0,0,0
1442368,fonsecaea,"pedrosoi cbs 271.37","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fonsecaea_pedrosoi_cbs_271_37.Fons_pedr_CBS_271_37_V1.dna.toplevel.fa
",0,0,0,0,11,3205995,5468936,360282,0,0,0,0,0,0,0,0
1318462,fusarium,"culmorum cs7071","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fusarium_culmorum.EF1.dna.toplevel.fa
",6,6793766,12000380,3261782,0,0,0,0,0,0,0,0,0,0,0,0
5127,fusarium,fujikuroi,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fusarium_fujikuroi.EF1.dna.toplevel.fa
",12,3713571,6673612,704471,2,6553,13106,13106,0,0,0,0,0,0,0,0
5127,fusarium,fujikuroi,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fusarium_fujikuroi_gca_001023035.ASM102303v1.dna.toplevel.fa
",0,0,0,0,187,234378,3315614,298,0,0,0,0,0,0,0,0
5127,fusarium,fujikuroi,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fusarium_fujikuroi_gca_001023045.ASM102304v1.dna.toplevel.fa
",0,0,0,0,835,52472,805080,262,0,0,0,0,0,0,0,0
5127,fusarium,fujikuroi,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fusarium_fujikuroi_gca_001023065.ASM102306v1.dna.toplevel.fa
",0,0,0,0,2959,14946,130998,546,0,0,0,0,0,0,0,0
5518,fusarium,graminearum,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fusarium_graminearum_gca_000599445.CS3005v1.dna.toplevel.fa
",4,9229565,11455647,8130695,195,1847,17412,210,0,0,0,0,0,0,0,0
5518,fusarium,graminearum,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fusarium_graminearum.RR1.dna.toplevel.fa
",4,9644725,11956906,7922830,1,0,0,0,1,97232,97232,97232,0,0,0,0
179993,fusarium,langsethiae,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fusarium_langsethiae.ASM129263v1.dna.toplevel.fa
",0,0,0,0,1586,24065,843690,1025,0,0,0,0,0,0,0,0
192010,fusarium,mangiferae,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fusarium_mangiferae.Genome_assembly_version_1.dna.toplevel.fa
",0,0,0,0,254,185289,4832003,983,0,0,0,0,0,0,0,0
426428,fusarium,"oxysporum f. sp. lycopersici 4287","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fusarium_oxysporum.FO2.dna.toplevel.fa
",15,3912171,6969230,1673901,74,51510,659691,1255,0,0,0,0,0,0,0,0
660027,fusarium,"oxysporum fo47","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fusarium_oxysporum_fo47.FO_Fo47_V1.dna.toplevel.fa
",0,0,0,0,124,407188,6302266,1074,0,0,0,0,0,0,0,0
909455,fusarium,"oxysporum fosc 3-a","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fusarium_oxysporum_fosc_3_a.FO_FOSC_3_a_V1.dna.toplevel.fa
",0,0,0,0,168,289903,5557229,1033,0,0,0,0,0,0,0,0
1089457,fusarium,"oxysporum f. sp. conglutinans race 2 54008","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fusarium_oxysporum_f_sp_conglutinans_race_2_54008.FO_PHW808_V1.dna.toplevel.fa
",0,0,0,0,2552,21343,953156,1017,0,0,0,0,0,0,0,0
1229664,fusarium,"oxysporum f. sp. cubense race 1","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fusarium_oxysporum_f_sp_cubense_race_1.Foc1_1.0.dna.toplevel.fa
",0,0,0,0,1341,36131,3751569,204,0,0,0,0,0,0,0,0
1229665,fusarium,"oxysporum f. sp. cubense race 4","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fusarium_oxysporum_f_sp_cubense_race_4.Foc4_1.0.dna.toplevel.fa
",0,0,0,0,840,64057,6412424,204,0,0,0,0,0,0,0,0
1089451,fusarium,"oxysporum f. sp. cubense tropical race 4 54006","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fusarium_oxysporum_f_sp_cubense_tropical_race_4_54006.FO_II5_V1.dna.toplevel.fa
",0,0,0,0,418,113226,4620131,1034,0,0,0,0,0,0,0,0
1080343,fusarium,"oxysporum f. sp. lycopersici mn25","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fusarium_oxysporum_f_sp_lycopersici_mn25.FO_MN25_V1.dna.toplevel.fa
",0,0,0,0,388,127441,4675698,1045,0,0,0,0,0,0,0,0
1089452,fusarium,"oxysporum f. sp. melonis 26406","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fusarium_oxysporum_f_sp_melonis_26406.FO_melonis_V1.dna.toplevel.fa
",0,0,0,0,1146,47935,6451595,1026,0,0,0,0,0,0,0,0
1080344,fusarium,"oxysporum f. sp. pisi hdv247","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fusarium_oxysporum_f_sp_pisi_hdv247.FO_HDV247_V1.dna.toplevel.fa
",0,0,0,0,472,118871,5994223,1041,0,0,0,0,0,0,0,0
1089448,fusarium,"oxysporum f. sp. radicis-lycopersici 26381","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fusarium_oxysporum_f_sp_radicis_lycopersici_26381.FO_CL57_V1.dna.toplevel.fa
",0,0,0,0,418,120050,5148762,1036,0,0,0,0,0,0,0,0
1089458,fusarium,"oxysporum f. sp. raphani 54005","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fusarium_oxysporum_f_sp_raphani_54005.FO_PHW815_V1.dna.toplevel.fa
",0,0,0,0,1218,44655,3094701,1063,0,0,0,0,0,0,0,0
1089449,fusarium,"oxysporum f. sp. vasinfectum 25433","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fusarium_oxysporum_f_sp_vasinfectum_25433.FO_Cotton_V1.dna.toplevel.fa
",0,0,0,0,985,54614,3417153,1055,0,0,0,0,0,0,0,0
36050,fusarium,poae,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fusarium_poae.FPOA1.0.dna.toplevel.fa
",4,9691196,11986914,8528444,174,48666,446213,11211,0,0,0,0,3,2565,2897,2117
1227346,fusarium,"proliferatum et1","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fusarium_proliferatum_et1.F._proliferatum_ET1_version_1.dna.toplevel.fa
",0,0,0,0,32,1436299,6454137,2263,0,0,0,0,0,0,0,0
948311,fusarium,proliferatum,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fusarium_proliferatum.F._proliferatum_NRRL62905_version_1.dna.toplevel.fa
",0,0,0,0,155,283126,2276006,1092,0,0,0,0,0,0,0,0
1028729,fusarium,"pseudograminearum cs3096","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fusarium_pseudograminearum.GCA_000303195.1.dna.toplevel.fa
",0,0,0,0,684,54894,831851,514,1,522,522,522,0,0,0,0
660122,[nectria],"haematococca mpvi 77-13-4","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fusarium_solani.v2.0.dna.toplevel.fa
",17,2830733,6476102,218753,137,29369,98723,10230,0,0,0,0,0,0,0,0
334819,fusarium,"verticillioides 7600","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Fusarium_verticillioides.ASM14955v1.dna.toplevel.fa
",11,3799033,6322869,2074862,13,59638,172504,22228,0,0,0,0,0,0,0,0
644352,gaeumannomyces,"tritici r3-111a-1","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Gaeumannomyces_graminis.Gae_graminis_V2.dna.toplevel.fa
",0,0,0,0,517,86069,8149381,515,0,0,0,0,0,0,0,0
685588,galerina,"marginata cbs 339.88","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Galerina_marginata_cbs_339_88.Galma1.dna.toplevel.fa
",0,0,0,0,414,145909,3690175,2050,0,0,0,0,0,0,0,0
914234,gelatoporia,"subvermispora b","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Gelatoporia_subvermispora_b.Ceriporiopsis_subvermispora_B_v1.0.dna.toplevel.fa
",0,0,0,0,740,53539,3788386,355,0,0,0,0,0,0,0,0
1173061,galactomyces,candidus,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Geotrichum_candidum.New2.3_08062011.dna.toplevel.fa
",0,0,0,0,28,893816,2624618,224521,0,0,0,0,0,0,0,0
1104152,glarea,"lozoyensis 74030","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Glarea_lozoyensis_74030.LBAGla_1.0.dna.toplevel.fa
",0,0,0,0,580,67789,2439769,205,1,45789,45789,45789,0,0,0,0
1116229,glarea,"lozoyensis atcc 20868","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Glarea_lozoyensis_atcc_20868.GLAREA.dna.toplevel.fa
",0,0,0,0,22,1820359,3654242,309642,0,0,0,0,0,0,0,0
670483,gloeophyllum,"trabeum atcc 11539","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Gloeophyllum_trabeum_atcc_11539.Glotr1_1.dna.toplevel.fa
",0,0,0,0,442,85511,4365338,2038,0,0,0,0,0,0,0,0
1344416,gonapodya,"prolifera jel478","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Gonapodya_prolifera_jel478.Ganpr1.dna.toplevel.fa
",0,0,0,0,352,140929,1598405,1085,0,0,0,0,0,0,0,0
5627,grifola,frondosa,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Grifola_frondosa.ASM168373v1.dna.toplevel.fa
",0,0,0,0,127,314519,3701565,297,0,0,0,0,0,0,0,0
